region,year,quarter,year_quarter,dataset,data_type,x_year_quarter,target_year_quarter,current_living_price_risk_score,actual_living_price_risk_score,actual_delta_living_price_risk_score,pressure_index,forecast_living_price_risk_score_default,forecast_delta_default,actual_rank,actual_percentile,forecast_rank,forecast_percentile,display_quarter,target_living_price_risk_score,x_quarter,target_quarter
세종특별자치시,2018,2,2018Q2,train,backtest_pred,2018Q1,2018Q2,,,,-5.490503054196807,,,,,,,2018Q2,,2018Q1,2018Q2
울산광역시,2018,2,2018Q2,train,backtest_pred,2018Q1,2018Q2,14.87695749440716,12.695749440715884,-2.1812080536912752,7.280983418711973,17.06125252002075,2.184295025613592,16.0,0.0625,10.0,0.4375,2018Q2,,2018Q1,2018Q2
인천광역시,2018,2,2018Q2,train,backtest_pred,2018Q1,2018Q2,20.58165548098434,30.8165548098434,10.234899328859058,3.1156840710334377,21.51636070229437,0.9347052213100326,8.0,0.5625,5.0,0.75,2018Q2,,2018Q1,2018Q2
전라남도,2018,2,2018Q2,train,backtest_pred,2018Q1,2018Q2,10.40268456375839,22.03579418344519,11.6331096196868,9.051301308283458,13.118074956243428,2.7153903924850376,12.0,0.3125,14.0,0.1875,2018Q2,,2018Q1,2018Q2
전북특별자치도,2018,2,2018Q2,train,backtest_pred,2018Q1,2018Q2,25.5592841163311,35.51454138702461,9.955257270693508,1.1889410388191954,25.91596642797686,0.3566823116457591,4.0,0.8125,2.0,0.9375,2018Q2,,2018Q1,2018Q2
제주특별자치도,2018,2,2018Q2,train,backtest_pred,2018Q1,2018Q2,31.599552572706937,41.77852348993289,10.17897091722595,-1.7610250313086269,31.07124506331435,-0.5283075093925866,2.0,0.9375,1.0,1.0,2018Q2,,2018Q1,2018Q2
충청남도,2018,2,2018Q2,train,backtest_pred,2018Q1,2018Q2,23.71364653243848,26.789709172259503,3.0760626398210213,3.209350803734877,24.676451773558945,0.9628052411204636,10.0,0.4375,3.0,0.875,2018Q2,,2018Q1,2018Q2
충청북도,2018,2,2018Q2,train,backtest_pred,2018Q1,2018Q2,17.67337807606264,39.93288590604027,22.25950782997763,5.242765207169279,19.246207638213424,1.5728295621507833,3.0,0.875,8.0,0.5625,2018Q2,,2018Q1,2018Q2
강원특별자치도,2018,3,2018Q3,train,actual,2018Q3,2018Q3,36.52125279642058,36.52125279642058,,,,,12.0,0.3125,,,2018Q3,36.52125279642058,,
경기도,2018,3,2018Q3,train,actual,2018Q3,2018Q3,42.84116331096197,42.84116331096197,,,,,10.0,0.4375,,,2018Q3,42.84116331096197,,
경상남도,2018,3,2018Q3,train,actual,2018Q3,2018Q3,47.31543624161073,47.31543624161073,,,,,7.0,0.625,,,2018Q3,47.31543624161073,,
경상북도,2018,3,2018Q3,train,actual,2018Q3,2018Q3,53.24384787472036,53.24384787472036,,,,,1.0,1.0,,,2018Q3,53.24384787472036,,
광주광역시,2018,3,2018Q3,train,actual,2018Q3,2018Q3,28.020134228187924,28.020134228187924,,,,,15.0,0.125,,,2018Q3,28.020134228187924,,
대구광역시,2018,3,2018Q3,train,actual,2018Q3,2018Q3,52.18120805369127,52.18120805369127,,,,,2.0,0.9375,,,2018Q3,52.18120805369127,,
대전광역시,2018,3,2018Q3,train,actual,2018Q3,2018Q3,48.04250559284117,48.04250559284117,,,,,5.0,0.75,,,2018Q3,48.04250559284117,,
부산광역시,2018,3,2018Q3,train,actual,2018Q3,2018Q3,51.51006711409397,51.51006711409397,,,,,3.0,0.875,,,2018Q3,51.51006711409397,,
서울특별시,2018,3,2018Q3,train,actual,2018Q3,2018Q3,28.97091722595078,28.97091722595078,,,,,14.0,0.1875,,,2018Q3,28.97091722595078,,
세종특별자치시,2018,3,2018Q3,train,actual,2018Q3,2018Q3,,,,,,,,,,,2018Q3,,,
울산광역시,2018,3,2018Q3,train,actual,2018Q3,2018Q3,26.51006711409396,26.51006711409396,,,,,16.0,0.0625,,,2018Q3,26.51006711409396,,
인천광역시,2018,3,2018Q3,train,actual,2018Q3,2018Q3,46.14093959731543,46.14093959731543,,,,,8.0,0.5625,,,2018Q3,46.14093959731543,,
전라남도,2018,3,2018Q3,train,actual,2018Q3,2018Q3,43.45637583892617,43.45637583892617,,,,,9.0,0.5,,,2018Q3,43.45637583892617,,
전북특별자치도,2018,3,2018Q3,train,actual,2018Q3,2018Q3,47.93064876957495,47.93064876957495,,,,,6.0,0.6875,,,2018Q3,47.93064876957495,,
제주특별자치도,2018,3,2018Q3,train,actual,2018Q3,2018Q3,40.21252796420582,40.21252796420582,,,,,11.0,0.375,,,2018Q3,40.21252796420582,,
충청남도,2018,3,2018Q3,train,actual,2018Q3,2018Q3,31.15212527964206,31.15212527964206,,,,,13.0,0.25,,,2018Q3,31.15212527964206,,
충청북도,2018,3,2018Q3,train,actual,2018Q3,2018Q3,48.99328859060403,48.99328859060403,,,,,4.0,0.8125,,,2018Q3,48.99328859060403,,
강원특별자치도,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,17.337807606263983,36.52125279642058,19.1834451901566,0.7605572275427109,17.565974774526797,0.2281671682628143,12.0,0.3125,14.0,0.1875,2018Q3,,2018Q2,2018Q3
경기도,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,24.32885906040269,42.84116331096197,18.51230425055928,-2.840361397540873,23.476750641140427,-0.8521084192622617,10.0,0.4375,11.0,0.375,2018Q3,,2018Q2,2018Q3
경상남도,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,30.480984340044746,47.31543624161073,16.834451901565988,-2.8425321275318383,29.628224701785197,-0.8527596382595526,7.0,0.625,7.0,0.625,2018Q3,,2018Q2,2018Q3
경상북도,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,31.82326621923937,53.24384787472036,21.42058165548099,-3.339932395228276,30.821286500670887,-1.0019797185684816,1.0,1.0,6.0,0.6875,2018Q3,,2018Q2,2018Q3
광주광역시,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,15.492170022371369,28.020134228187924,12.527964205816556,1.7260909284421797,16.009997300904022,0.5178272785326534,15.0,0.125,15.0,0.125,2018Q3,,2018Q2,2018Q3
대구광역시,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,43.6241610738255,52.18120805369127,8.557046979865774,-10.207259154784134,40.56198332739026,-3.062177746435239,2.0,0.9375,1.0,1.0,2018Q3,,2018Q2,2018Q3
대전광역시,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,30.984340044742726,48.04250559284117,17.05816554809844,-5.224251329796459,29.417064645803787,-1.5672753989389392,5.0,0.75,9.0,0.5,2018Q3,,2018Q2,2018Q3
부산광역시,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,35.23489932885906,51.51006711409397,16.275167785234913,-7.17030689605603,33.08380726004225,-2.1510920688168085,3.0,0.875,5.0,0.75,2018Q3,,2018Q2,2018Q3
서울특별시,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,18.288590604026847,28.97091722595078,10.682326621923934,0.9093802360206704,18.56140467483305,0.2728140708062021,14.0,0.1875,13.0,0.25,2018Q3,,2018Q2,2018Q3
세종특별자치시,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,,,,-7.607852136285932,,,,,,,2018Q3,,2018Q2,2018Q3
울산광역시,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,12.695749440715884,26.51006711409396,13.814317673378076,3.882702147812335,13.860560085059586,1.1648106443437012,16.0,0.0625,16.0,0.0625,2018Q3,,2018Q2,2018Q3
인천광역시,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,30.8165548098434,46.14093959731543,15.324384787472033,-4.321242568027975,29.520182039435007,-1.296372770408393,8.0,0.5625,8.0,0.5625,2018Q3,,2018Q2,2018Q3
전라남도,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,22.03579418344519,43.45637583892617,21.42058165548098,-0.936919957880903,21.75471819608092,-0.2810759873642716,9.0,0.5,12.0,0.3125,2018Q3,,2018Q2,2018Q3
전북특별자치도,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,35.51454138702461,47.93064876957495,12.416107382550344,-6.540157404888991,33.55249416555791,-1.9620472214666973,6.0,0.6875,4.0,0.8125,2018Q3,,2018Q2,2018Q3
제주특별자치도,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,41.77852348993289,40.21252796420582,-1.565995525727068,-9.281318158872438,38.99412804227116,-2.78439544766173,11.0,0.375,2.0,0.9375,2018Q3,,2018Q2,2018Q3
충청남도,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,26.789709172259503,31.15212527964206,4.362416107382558,-2.228429951398302,26.12118018684001,-0.668528985419492,13.0,0.25,10.0,0.4375,2018Q3,,2018Q2,2018Q3
충청북도,2018,3,2018Q3,train,backtest_pred,2018Q2,2018Q3,39.93288590604027,48.99328859060403,9.060402684563762,-7.647588274784307,37.638609423604976,-2.294276482435293,4.0,0.8125,3.0,0.875,2018Q3,,2018Q2,2018Q3
강원특별자치도,2018,4,2018Q4,train,actual,2018Q4,2018Q4,65.7158836689038,65.7158836689038,,,,,2.0,0.9375,,,2018Q4,65.7158836689038,,
경기도,2018,4,2018Q4,train,actual,2018Q4,2018Q4,58.83668903803133,58.83668903803133,,,,,8.0,0.5625,,,2018Q4,58.83668903803133,,
경상남도,2018,4,2018Q4,train,actual,2018Q4,2018Q4,52.29306487695749,52.29306487695749,,,,,12.0,0.3125,,,2018Q4,52.29306487695749,,
경상북도,2018,4,2018Q4,train,actual,2018Q4,2018Q4,60.178970917225946,60.178970917225946,,,,,7.0,0.625,,,2018Q4,60.178970917225946,,
광주광역시,2018,4,2018Q4,train,actual,2018Q4,2018Q4,34.116331096196866,34.116331096196866,,,,,16.0,0.0625,,,2018Q4,34.116331096196866,,
대구광역시,2018,4,2018Q4,train,actual,2018Q4,2018Q4,65.43624161073825,65.43624161073825,,,,,4.0,0.8125,,,2018Q4,65.43624161073825,,
대전광역시,2018,4,2018Q4,train,actual,2018Q4,2018Q4,66.49888143176734,66.49888143176734,,,,,1.0,1.0,,,2018Q4,66.49888143176734,,
부산광역시,2018,4,2018Q4,train,actual,2018Q4,2018Q4,65.60402684563759,65.60402684563759,,,,,3.0,0.875,,,2018Q4,65.60402684563759,,
서울특별시,2018,4,2018Q4,train,actual,2018Q4,2018Q4,47.5950782997763,47.5950782997763,,,,,13.0,0.25,,,2018Q4,47.5950782997763,,
세종특별자치시,2018,4,2018Q4,train,actual,2018Q4,2018Q4,,,,,,,,,,,2018Q4,,,
울산광역시,2018,4,2018Q4,train,actual,2018Q4,2018Q4,38.47874720357942,38.47874720357942,,,,,15.0,0.125,,,2018Q4,38.47874720357942,,
인천광역시,2018,4,2018Q4,train,actual,2018Q4,2018Q4,60.85011185682327,60.85011185682327,,,,,6.0,0.6875,,,2018Q4,60.85011185682327,,
전라남도,2018,4,2018Q4,train,actual,2018Q4,2018Q4,54.41834451901567,54.41834451901567,,,,,11.0,0.375,,,2018Q4,54.41834451901567,,
전북특별자치도,2018,4,2018Q4,train,actual,2018Q4,2018Q4,63.81431767337807,63.81431767337807,,,,,5.0,0.75,,,2018Q4,63.81431767337807,,
제주특별자치도,2018,4,2018Q4,train,actual,2018Q4,2018Q4,47.147651006711406,47.147651006711406,,,,,14.0,0.1875,,,2018Q4,47.147651006711406,,
충청남도,2018,4,2018Q4,train,actual,2018Q4,2018Q4,58.277404921700224,58.277404921700224,,,,,9.0,0.5,,,2018Q4,58.277404921700224,,
충청북도,2018,4,2018Q4,train,actual,2018Q4,2018Q4,56.93512304250559,56.93512304250559,,,,,10.0,0.4375,,,2018Q4,56.93512304250559,,
강원특별자치도,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,36.52125279642058,65.7158836689038,29.194630872483216,-8.624920321241012,33.93377670004828,-2.5874760963723062,2.0,0.9375,12.0,0.3125,2018Q4,,2018Q3,2018Q4
경기도,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,42.84116331096197,58.83668903803133,15.995525727069364,-10.750935311496022,39.61588271751316,-3.225280593448808,8.0,0.5625,10.0,0.4375,2018Q4,,2018Q3,2018Q4
경상남도,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,47.31543624161073,52.29306487695749,4.977628635346754,-11.938021202918934,43.73402988073505,-3.5814063608756825,12.0,0.3125,7.0,0.625,2018Q4,,2018Q3,2018Q4
경상북도,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,53.24384787472036,60.178970917225946,6.935123042505587,-14.922195274514731,48.76718929236594,-4.476658582354418,7.0,0.625,1.0,1.0,2018Q4,,2018Q3,2018Q4
광주광역시,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,28.020134228187924,34.116331096196866,6.096196868008942,-4.786293377429807,26.58424621495898,-1.4358880132289435,16.0,0.0625,15.0,0.125,2018Q4,,2018Q3,2018Q4
대구광역시,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,52.18120805369127,65.43624161073825,13.255033557046978,-15.42664845184044,47.55321351813914,-4.6279945355521335,4.0,0.8125,2.0,0.9375,2018Q4,,2018Q3,2018Q4
대전광역시,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,48.04250559284117,66.49888143176734,18.456375838926174,-13.080216562158132,44.11844062419373,-3.9240649686474423,1.0,1.0,5.0,0.75,2018Q4,,2018Q3,2018Q4
부산광역시,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,51.51006711409397,65.60402684563759,14.09395973154362,-14.923918646664388,47.03289152009466,-4.477175593999313,3.0,0.875,3.0,0.875,2018Q4,,2018Q3,2018Q4
서울특별시,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,28.97091722595078,47.5950782997763,18.624161073825515,-3.238755304656453,27.999290634553844,-0.9716265913969372,13.0,0.25,14.0,0.1875,2018Q4,,2018Q3,2018Q4
세종특별자치시,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,,,,-9.517382412036826,,,,,,,2018Q4,,2018Q3,2018Q4
울산광역시,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,26.51006711409396,38.47874720357942,11.968680089485456,-2.530077579896499,25.75104384012501,-0.7590232739689498,15.0,0.125,16.0,0.0625,2018Q4,,2018Q3,2018Q4
인천광역시,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,46.14093959731543,60.85011185682327,14.709172259507838,-11.602946014203509,42.660055793054376,-3.4808838042610546,6.0,0.6875,8.0,0.5625,2018Q4,,2018Q3,2018Q4
전라남도,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,43.45637583892617,54.41834451901567,10.961968680089498,-11.441145292314056,40.02403225123195,-3.43234358769422,11.0,0.375,9.0,0.5,2018Q4,,2018Q3,2018Q4
전북특별자치도,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,47.93064876957495,63.81431767337807,15.88366890380312,-13.319695357404306,43.93474016235366,-3.995908607221288,5.0,0.75,6.0,0.6875,2018Q4,,2018Q3,2018Q4
제주특별자치도,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,40.21252796420582,47.147651006711406,6.935123042505587,-9.022949264596384,37.5056431848269,-2.706884779378917,14.0,0.1875,11.0,0.375,2018Q4,,2018Q3,2018Q4
충청남도,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,31.15212527964206,58.277404921700224,27.125279642058164,-5.219659636881642,29.58622738857757,-1.5658978910644912,9.0,0.5,13.0,0.25,2018Q4,,2018Q3,2018Q4
충청북도,2018,4,2018Q4,train,backtest_pred,2018Q3,2018Q4,48.99328859060403,56.93512304250559,7.941834451901556,-13.459318767330238,44.95549296040496,-4.037795630199071,10.0,0.4375,4.0,0.8125,2018Q4,,2018Q3,2018Q4
강원특별자치도,2019,1,2019Q1,train,actual,2019Q1,2019Q1,30.480984340044746,30.480984340044746,,,,,1.0,1.0,,,2019Q1,30.480984340044746,,
경기도,2019,1,2019Q1,train,actual,2019Q1,2019Q1,13.3668903803132,13.3668903803132,,,,,8.0,0.5625,,,2019Q1,13.3668903803132,,
경상남도,2019,1,2019Q1,train,actual,2019Q1,2019Q1,16.498881431767337,16.498881431767337,,,,,6.0,0.6875,,,2019Q1,16.498881431767337,,
경상북도,2019,1,2019Q1,train,actual,2019Q1,2019Q1,10.34675615212528,10.34675615212528,,,,,12.0,0.3125,,,2019Q1,10.34675615212528,,
광주광역시,2019,1,2019Q1,train,actual,2019Q1,2019Q1,7.941834451901567,7.941834451901567,,,,,15.0,0.125,,,2019Q1,7.941834451901567,,
대구광역시,2019,1,2019Q1,train,actual,2019Q1,2019Q1,16.722595078299776,16.722595078299776,,,,,5.0,0.75,,,2019Q1,16.722595078299776,,
대전광역시,2019,1,2019Q1,train,actual,2019Q1,2019Q1,23.65771812080537,23.65771812080537,,,,,2.0,0.9375,,,2019Q1,23.65771812080537,,
부산광역시,2019,1,2019Q1,train,actual,2019Q1,2019Q1,21.14093959731544,21.14093959731544,,,,,3.0,0.875,,,2019Q1,21.14093959731544,,
